"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20110101 ~ 20111231"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"서울특별시 강서구 화곡동","1040-22","1040","0022","진영시티파크빌","47.46","27.37","201101","17","20,000","5","2010","강서로35길 94",""
"서울특별시 강서구 화곡동","1040-22","1040","0022","진영시티파크빌","57.73","33.28","201102","8","19,300","4","2010","강서로35길 94",""
"서울특별시 강서구 화곡동","1040-22","1040","0022","진영시티파크빌","57.73","33.28","201102","8","19,500","4","2010","강서로35길 94",""
"서울특별시 강서구 화곡동","1040-22","1040","0022","진영시티파크빌","47.46","27.37","201102","24","19,500","5","2010","강서로35길 94",""
"서울특별시 강서구 화곡동","24-530","0024","0530","진영하이빌(24-243)","39.58","23.25","201105","16","12,900","2","2000","초록마을로4길 14-12",""
"서울특별시 강서구 화곡동","24-530","0024","0530","진영하이빌(24-243)","41.5","24.39","201110","18","19,000","2","2000","초록마을로4길 14-12",""
"서울특별시 강서구 화곡동","98-9","0098","0009","진영하이빌가동","51.07","27.57","201101","7","15,500","2","2001","화곡로34길 17",""
"서울특별시 강서구 화곡동","98-9","0098","0009","진영하이빌가동","47.86","25.83","201105","12","19,500","3","2001","화곡로34길 17",""
"서울특별시 강서구 화곡동","24-151","0024","0151","진영하이텔","71.15","26.28","201101","21","18,500","4","2002","초록마을로3길 36",""
"서울특별시 강서구 화곡동","459-4","0459","0004","진일빌라2차","37.53","21.61","201108","23","17,000","3","1991","곰달래로47길 105",""
"서울특별시 강서구 화곡동","459-4","0459","0004","진일빌라2차","46.53","26.8","201110","20","19,400","1","1991","곰달래로47길 105",""
"서울특별시 강서구 화곡동","960-3","0960","0003","진주빌라(960-3)","36.37","15.08","201109","30","9,900","4","1991","까치산로20가길 16",""
"서울특별시 강서구 화곡동","960-3","0960","0003","진주빌라(960-3)","70.58","29.28","201112","20","8,900","-1","1991","까치산로20가길 16",""
"서울특별시 강서구 화곡동","810-1","0810","0001","진주하이츠빌라","43.8","19.58","201106","13","9,800","4","1994","곰달래로57가길 35",""
"서울특별시 강서구 화곡동","810-1","0810","0001","진주하이츠빌라","43.8","19.58","201108","13","11,900","1","1994","곰달래로57가길 35",""
"서울특별시 강서구 화곡동","55-94","0055","0094","진파크빌","69.56","32.41","201101","19","19,600","4","2008","초록마을로10길 7",""
"서울특별시 강서구 화곡동","55-94","0055","0094","진파크빌","70.12","31.75","201112","5","19,000","4","2008","초록마을로10길 7",""
"서울특별시 강서구 화곡동","353-18","0353","0018","진형빌라나동","53.48","23.03","201108","1","16,750","4","2001","강서로17나길 33-7",""
"서울특별시 강서구 화곡동","24-46","0024","0046","참조은터(24-46)","58.34","33","201102","19","18,200","2","2008","까치산로15길 28",""
"서울특별시 강서구 화곡동","24-46","0024","0046","참조은터(24-46)","49.32","25","201105","31","16,000","5","2008","까치산로15길 28",""
"서울특별시 강서구 화곡동","24-46","0024","0046","참조은터(24-46)","62.43","33","201107","11","16,500","4","2008","까치산로15길 28",""
"서울특별시 강서구 화곡동","965-14","0965","0014","참조은터(965-14)","67.36","28.1","201101","5","15,800","5","2008","까치산로18나길 14",""
"서울특별시 강서구 화곡동","965-14","0965","0014","참조은터(965-14)","65.9","40","201104","1","21,500","4","2008","까치산로18나길 14",""
"서울특별시 강서구 화곡동","338-37","0338","0037","창대빌라(338-37)","32.46","18.88","201102","23","13,400","3","2008","초록마을로37길 28",""
"서울특별시 강서구 화곡동","338-37","0338","0037","창대빌라(338-37)","32.46","18.88","201106","24","13,500","2","2008","초록마을로37길 28",""
"서울특별시 강서구 화곡동","346-39","0346","0039","창대빌라(346-39)","57.18","32.77","201103","7","20,500","5","2010","곰달래로21길 18-8",""
"서울특별시 강서구 화곡동","346-39","0346","0039","창대빌라(346-39)","51.01","29.24","201103","10","19,000","2","2010","곰달래로21길 18-8",""
"서울특별시 강서구 화곡동","353-33","0353","0033","창대빌라(353-33)","71.96","41.78","201105","26","20,000","2","2007","강서로17나길 11",""
"서울특별시 강서구 화곡동","353-33","0353","0033","창대빌라(353-33)","53.58","31.1","201106","1","17,300","4","2007","강서로17나길 11",""
"서울특별시 강서구 화곡동","362-58","0362","0058","창대빌라(362-58)","82.37","47.68","201103","17","23,400","4","2007","가로공원로78가길 72",""
"서울특별시 강서구 화곡동","362-58","0362","0058","창대빌라(362-58)","80.02","46.33","201103","18","25,000","5","2007","가로공원로78가길 72",""
"서울특별시 강서구 화곡동","362-58","0362","0058","창대빌라(362-58)","82.37","47.68","201104","4","24,500","3","2007","가로공원로78가길 72",""
"서울특별시 강서구 화곡동","369-25","0369","0025","창대빌라(369-25)","67.78","37.98","201102","14","20,300","4","2007","가로공원로82길 36",""
"서울특별시 강서구 화곡동","369-25","0369","0025","창대빌라(369-25)","69.15","38.74","201104","6","24,400","2","2007","가로공원로82길 36",""
"서울특별시 강서구 화곡동","371-10","0371","0010","창대빌라(371-10)","38.3","22.32","201108","1","15,400","3","2011","월정로32길 61",""
"서울특별시 강서구 화곡동","371-10","0371","0010","창대빌라(371-10)","28.44","16.57","201108","20","12,500","5","2011","월정로32길 61",""
"서울특별시 강서구 화곡동","371-10","0371","0010","창대빌라(371-10)","29.93","17.44","201109","7","12,700","5","2011","월정로32길 61",""
"서울특별시 강서구 화곡동","367-87","0367","0087","창대빌라.","56.28","36.76","201112","17","17,500","2","2007","가로공원로86길 7",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","28.89","14.07","201102","5","13,800","7","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","19.25","9.38","201102","12","7,800","5","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","19.96","9.72","201103","10","10,000","8","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","51.38","25.02","201104","23","20,000","6","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","54.24","26.42","201109","1","21,250","5","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","367-33","0367","0033","창대파크빌","53.01","25.82","201109","2","19,800","5","2011","가로공원로88길 7-11",""
"서울특별시 강서구 화곡동","913-7","0913","0007","창신","35.82","18.57","201111","5","11,000","-1","1992","곰달래로20길 31-4",""
"서울특별시 강서구 화곡동","99-10","0099","0010","창천그린빌","42.53","25.41","201103","8","18,000","1","2002","까치산로6길 25",""
"서울특별시 강서구 화곡동","850-12","0850","0012","천우그린빌(A동)","43.2","20.95","201104","19","13,800","5","2001","강서로8길 129",""
"서울특별시 강서구 화곡동","850-12","0850","0012","천우그린빌(A동)","49.44","23.98","201111","21","15,900","3","2001","강서로8길 129",""
"서울특별시 강서구 화곡동","850-15","0850","0015","천우그린빌(B동)","43.2","21.55","201108","13","15,700","4","2001","강서로10길 134",""
"서울특별시 강서구 화곡동","397-2","0397","0002","천우아트빌(397-2)","63.16","31.35","201106","24","19,800","4","2003","강서로18라길 22-12",""
"서울특별시 강서구 화곡동","46-187","0046","0187","천우하이빌","61.88","33.05","201111","2","26,500","5","2001","까치산로14길 50-5",""
"서울특별시 강서구 화곡동","29-190","0029","0190","청구주택(29-190)","54.25","35.42","201107","27","13,500","2","1991","까치산로18나길 32",""
"서울특별시 강서구 화곡동","1068-11","1068","0011","청구타운","39.33","19.07","201107","12","10,000","1","1993","강서로33길 93-3",""
"서울특별시 강서구 화곡동","1068-11","1068","0011","청구타운","35.19","17.07","201108","5","12,300","1","1993","강서로33길 93-3",""
"서울특별시 강서구 화곡동","1068-11","1068","0011","청구타운","35.19","17.07","201109","14","12,900","1","1993","강서로33길 93-3",""
"서울특별시 강서구 화곡동","105-241","0105","0241","청림아트빌A동","44.68","23","201110","7","14,000","3","2001","강서로26길 21",""
"서울특별시 강서구 화곡동","1084-11","1084","0011","청림아트빌A동(1084-11)","62.24","25.26","201108","22","18,700","3","2002","강서로31길 80-7",""
"서울특별시 강서구 화곡동","1084-14","1084","0014","청림아트빌B동(1084-14)","60.71","25.12","201101","28","20,000","2","2002","강서로31길 82",""
"서울특별시 강서구 화곡동","1084-14","1084","0014","청림아트빌B동(1084-14)","61.49","25.46","201103","5","20,000","1","2002","강서로31길 82",""
"서울특별시 강서구 화곡동","105-83","0105","0083","청명주택","64.88","31.97","201105","20","18,700","1","2002","까치산로2길 9",""
"서울특별시 강서구 화곡동","346-32","0346","0032","청산빌","47.67","24.05","201110","15","15,200","4","2002","곰달래로19나길 43-5",""
"서울특별시 강서구 화곡동","100-22","0100","0022","청성스카이","75.1","42.21","201102","12","19,100","3","2009","초록마을로6길 47",""
"서울특별시 강서구 화곡동","56-108","0056","0108","청솔빌라","61.59","24.67","201109","30","14,300","1","2001","초록마을로 94",""
"서울특별시 강서구 화곡동","95-158","0095","0158","청송가동","70.62","50.5","201103","2","20,000","-1","1991","화곡로37길 16",""
"서울특별시 강서구 화곡동","400-25","0400","0025","청송주택(400-25)","58.83","26.92","201109","20","5,600","1","1994","가로공원로89길 12",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","40.84","24.52","201101","10","15,800","3","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","45.75","27.47","201102","8","17,000","3","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","39.99","24.02","201102","21","15,800","5","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","45.75","27.47","201102","26","17,000","2","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","40.84","24.52","201102","28","15,800","2","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","32.16","19.31","201103","12","12,250","3","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","32.16","19.31","201103","14","12,000","2","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","37.97","22.8","201104","10","14,600","4","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","53.7","32.25","201105","18","18,000","4","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","59","0059","0000","청송평화하이맨션","32.18","19.33","201106","4","14,050","5","2010","초록마을로8길 22-10",""
"서울특별시 강서구 화곡동","456-1","0456","0001","청송평화하이맨션","52.06","19","201108","16","13,500","4","1999","곰달래로35길 80",""
"서울특별시 강서구 화곡동","392-1","0392","0001","청송평화하이맨션","48.06","24.91","201110","4","14,000","4","1995","강서로16길 48",""
"서울특별시 강서구 화곡동","392-18","0392","0018","청송평화하이맨션(392-18)","47.16","25.92","201101","22","17,500","5","2007","곰달래로27길 47",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","38.42","18.33","201101","15","14,750","5","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","59.19","35.76","201102","7","19,000","2","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","59.19","35.76","201102","12","19,600","3","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","68.14","28.95","201102","25","17,800","4","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","59.39","35.88","201103","1","19,500","3","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","64.12","27.31","201103","6","17,700","4","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","459-15","0459","0015","청송평화하이맨션(459-15)","59.39","35.88","201107","14","18,400","2","2010","곰달래로35길 100",""
"서울특별시 강서구 화곡동","504-78","0504","0078","청송평화하이맨션A동(504-78)","64.99","30.07","201107","12","17,800","2","2002","등촌로13길 104",""
"서울특별시 강서구 화곡동","504-117","0504","0117","청송평화하이맨션B동(504-117)","61.78","28.59","201105","18","16,300","2","2002","등촌로13길 102",""
"서울특별시 강서구 화곡동","867-22","0867","0022","청송평화하이맨션D동","67.8","37.15","201108","5","20,500","2","2005","곰달래로45길 40",""
"서울특별시 강서구 화곡동","504-161","0504","0161","청송평화하이맨션D동(504-161)","59.63","28","201106","3","17,000","5","2003","등촌로13마길 5-27",""
"서울특별시 강서구 화곡동","962-15","0962","0015","청우파크빌","57.36","26.81","201111","29","11,000","1","2001","까치산로18길 25-8",""
"서울특별시 강서구 화곡동","867-37","0867","0037","청우파크빌(867-37)","51.6","23.39","201101","3","12,000","-1","2010","곰달래로47길 41",""
"서울특별시 강서구 화곡동","357-12","0357","0012","청운아트빌","72.74","39.58","201109","19","22,500","2","2009","곰달래로15가길 19",""
"서울특별시 강서구 화곡동","153-3","0153","0003","청해빌라","45.3","25.28","201107","7","12,000","1","1993","강서로18바길 34-8",""
"서울특별시 강서구 화곡동","153-3","0153","0003","청해빌라","51.6","28.79","201109","22","15,600","3","1993","강서로18바길 34-8",""
"서울특별시 강서구 화곡동","931-13","0931","0013","청해빌라A","43.59","21.41","201102","19","16,000","-1","1992","월정로14길 52",""
"서울특별시 강서구 화곡동","956-28","0956","0028","첼시하우스","39.97","22.16","201108","30","18,500","5","2011","까치산로24길 9-46",""
"서울특별시 강서구 화곡동","956-28","0956","0028","첼시하우스","43.12","23.91","201110","15","17,500","2","2011","까치산로24길 9-46",""
"서울특별시 강서구 화곡동","1015-36","1015","0036","초록빌","62.34","30.73","201112","27","15,000","3","2001","화곡로13길 115",""
"서울특별시 강서구 화곡동","818-16","0818","0016","초이스빌","36.96","20.6","201101","3","16,300","3","2010","등촌로13다길 32-33",""
"서울특별시 강서구 화곡동","818-16","0818","0016","초이스빌","29.49","16.44","201102","16","18,000","5","2010","등촌로13다길 32-33",""
"서울특별시 강서구 화곡동","818-16","0818","0016","초이스빌","29.49","16.44","201102","22","18,000","5","2010","등촌로13다길 32-33",""
"서울특별시 강서구 화곡동","399-9","0399","0009","충정그린빌","61.74","34.89","201102","9","18,400","3","2002","강서로18마길 24-3",""
"서울특별시 강서구 화곡동","56-430","0056","0430","칭찬빌","48.24","25.3","201109","6","16,300","4","2011","초록마을로22길 55",""
"서울특별시 강서구 화곡동","29-101","0029","0101","코아빌","45.92","28.71","201103","11","16,100","4","2007","화곡로44길 27",""
"서울특별시 강서구 화곡동","1040-13","1040","0013","크로바리버빌","98.1","44.96","201111","20","20,500","1","2002","강서로45다길 114",""
"서울특별시 강서구 화곡동","55-72","0055","0072","클래식뷰A동","62","29.16","201105","30","16,800","2","2002","초록마을로12길 23",""
"서울특별시 강서구 화곡동","56-665","0056","0665","킹스빌A동(56-665)","56.36","25.14","201103","26","15,100","2","2001","까치산로4길 75-55",""
"서울특별시 강서구 화곡동","56-665","0056","0665","킹스빌A동(56-665)","43.62","19.46","201106","6","16,500","4","2001","까치산로4길 75-55",""
"서울특별시 강서구 화곡동","56-688","0056","0688","킹스빌B동(56-688)","46.68","30.3","201106","11","13,000","4","2001","까치산로4길 75-57",""
"서울특별시 강서구 화곡동","56-280","0056","0280","타워파크빌(56-280)","57.61","33.13","201112","1","28,800","5","2008","초록마을로21길 27",""
"서울특별시 강서구 화곡동","167-1","0167","0001","탐나빌라","62.48","30.22","201112","5","17,000","3","1995","강서로18아길 34",""
"서울특별시 강서구 화곡동","42-54","0042","0054","탑빌리지","55.75","23.35","201104","4","15,000","-1","2001","까치산로18라길 5-20",""
"서울특별시 강서구 화곡동","352-45","0352","0045","탑스빌리지","61.19","32.48","201112","16","17,500","1","1994","가로공원로84길 63",""
"서울특별시 강서구 화곡동","395-8","0395","0008","태성블루빌","82.8","43.21","201108","29","20,000","2","2002","강서로18길 68-9",""
"서울특별시 강서구 화곡동","395-8","0395","0008","태성블루빌","73.8","38.52","201111","11","20,000","4","2002","강서로18길 68-9",""
"서울특별시 강서구 화곡동","157-2","0157","0002","태성빌라","33.88","22.25","201105","24","7,400","3","1995","곰달래로31길 71",""
"서울특별시 강서구 화곡동","46-40","0046","0040","태성빌라(46-40)","40.04","20.17","201102","9","12,000","2","2003","까치산로14길 33-8",""
"서울특별시 강서구 화곡동","46-40","0046","0040","태성빌라(46-40)","68.72","34.64","201110","4","18,700","5","2003","까치산로14길 33-8",""
"서울특별시 강서구 화곡동","984-3","0984","0003","태성아트맨션","44.49","19.96","201104","26","10,000","-1","2001","화곡로49길 25",""
"서울특별시 강서구 화곡동","29-6","0029","0006","태성아트빌","54.27","26.71","201108","25","14,000","2","2002","화곡로44가길 6-18",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","10","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","7","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","7","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","7","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","8","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","8","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","9","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","10","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","7","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","9","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","9","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","10","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","9","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","19.35","6","201110","24","8,600","8","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","10","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","915-5","0915","0005","태성팰리스","18.9","5.8","201110","24","8,600","8","2010","곰달래로22길 32",""
"서울특별시 강서구 화곡동","102-56","0102","0056","태성하이츠빌라","54.27","25.63","201110","18","13,400","3","1995","까치산로4길 80",""
"서울특별시 강서구 화곡동","100-25","0100","0025","태성하이츠빌라(100-25)","58.75","26.13","201101","6","9,000","-1","1995","초록마을로6길 37-2",""
"서울특별시 강서구 화곡동","100-25","0100","0025","태성하이츠빌라(100-25)","58.75","26.28","201104","13","17,000","2","1995","초록마을로6길 37-2",""
"서울특별시 강서구 화곡동","803-6","0803","0006","태양연립(803-6)","36.6","29.15","201105","12","13,000","1","1986","곰달래로57가길 5",""
"서울특별시 강서구 화곡동","105-193","0105","0193","태영맨션","60.07","34.24","201104","26","20,000","2","2001","강서로26길 37",""
"서울특별시 강서구 화곡동","1088","1088","0000","태영아트빌","38.35","22.07","201110","10","15,300","5","2011","화곡로14길 25",""
"서울특별시 강서구 화곡동","1088","1088","0000","태영아트빌","38.72","22.29","201110","17","17,000","4","2011","화곡로14길 25",""
"서울특별시 강서구 화곡동","102-118","0102","0118","태영아트빌(102-118)","47.74","26.88","201104","22","17,000","3","2008","까치산로4다길 17",""
"서울특별시 강서구 화곡동","362-131","0362","0131","태영아트빌(362-131)","60.81","35.51","201106","14","17,100","5","2002","가로공원로78가길 26",""
"서울특별시 강서구 화곡동","362-131","0362","0131","태영아트빌(362-131)","51.24","29.93","201108","15","16,650","2","2002","가로공원로78가길 26",""
"서울특별시 강서구 화곡동","167-45","0167","0045","태영주택2","39.24","20.94","201105","20","8,500","-1","1991","곰달래로35길 131",""
"서울특별시 강서구 화곡동","167-45","0167","0045","태영주택2","39.24","20.92","201108","17","13,000","3","1991","곰달래로35길 131",""
"서울특별시 강서구 화곡동","772-53","0772","0053","태원연립","40.53","40.84","201108","22","13,000","3","1981","까치산로18나길 46",""
"서울특별시 강서구 화곡동","151-4","0151","0004","태청그린빌라","41.1","19.94","201106","2","13,800","3","1993","곰달래로35길 153",""
"서울특별시 강서구 화곡동","55-67","0055","0067","태청빌라(55-67)","48.53","24.93","201104","1","13,500","4","1993","초록마을로10길 6-5",""
"서울특별시 강서구 화곡동","55-67","0055","0067","태청빌라(55-67)","30.19","16.21","201106","7","7,500","4","1993","초록마을로10길 6-5",""
"서울특별시 강서구 화곡동","393-25","0393","0025","태화홈타운","59.88","26.17","201105","14","20,700","3","2003","곰달래로25길 68",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","29.85","18.34","201103","31","16,000","3","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","49.75","27.54","201105","10","18,200","3","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","29.85","18.34","201105","11","13,000","4","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","46.28","26.35","201105","18","17,100","2","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","46.28","26.35","201106","8","18,000","3","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","29.85","18.34","201108","24","13,100","2","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","46-176","0046","0176","토석아네스빌(46-176)","46.28","26.35","201109","15","19,500","4","2011","까치산로14길 50-8",""
"서울특별시 강서구 화곡동","80-9","0080","0009","티제이빌(80-9)","57.52","38.34","201110","31","18,000","3","2008","화곡로43가길 27",""
"서울특별시 강서구 화곡동","1036-14","1036","0014","파랑새빌라트","43.38","28.8","201102","23","15,000","2","2000","화곡로21길 55",""
"서울특별시 강서구 화곡동","56-594","0056","0594","파랑새빌라트(A동)","73.13","35.55","201110","13","20,000","2","2000","초록마을로28길 35",""
"서울특별시 강서구 화곡동","410-13","0410","0013","파크그린빌라","63.06","29.68","201107","28","16,500","2","2001","초록마을로28길 9-9",""
"서울특별시 강서구 화곡동","1010-7","1010","0007","파크트라움","49.39","27.63","201102","1","17,800","3","2008","강서로43길 35",""
"서울특별시 강서구 화곡동","1010-7","1010","0007","파크트라움","49.39","27.63","201108","12","17,100","5","2008","강서로43길 35",""
"서울특별시 강서구 화곡동","924-4","0924","0004","팔팔빌라","39.24","27","201103","11","5,200","2","1986","월정로20길 62-14",""
"서울특별시 강서구 화곡동","924-4","0924","0004","팔팔빌라","39.24","27","201103","18","5,200","2","1986","월정로20길 62-14",""
"서울특별시 강서구 화곡동","808-6","0808","0006","평화그린빌","58.72","32.02","201103","21","17,750","5","2004","곰달래로57길 63-12",""
"서울특별시 강서구 화곡동","26-16","0026","0016","평화빌라(26-16)","39","29","201103","1","7,000","2","1986","화곡로42길 25-9",""
"서울특별시 강서구 화곡동","1028","1028","0000","평화주택","40.86","27.66","201102","22","18,500","2","1986","화곡로31길 54-8",""
"서울특별시 강서구 화곡동","892-19","0892","0019","포레빌","59.37","33.1","201112","5","14,000","3","2002","곰달래로26길 21",""
"서울특별시 강서구 화곡동","56-268","0056","0268","포레스트힐","61.46","34.24","201106","2","17,500","3","2008","초록마을로21길 15",""
"서울특별시 강서구 화곡동","56-268","0056","0268","포레스트힐","50.97","28.39","201107","19","15,000","3","2008","초록마을로21길 15",""
"서울특별시 강서구 화곡동","791-9","0791","0009","풍림로즈빌A동","45.55","24.02","201106","15","14,400","5","2002","곰달래로52길 25",""
"서울특별시 강서구 화곡동","872-23","0872","0023","풍성새롬빌","41.7","23.2","201109","28","12,500","5","2009","곰달래로31길 12",""
"서울특별시 강서구 화곡동","869-25","0869","0025","풍성하이츠빌라","62.53","29.12","201108","17","17,000","4","1998","곰달래로35길 41",""
"서울특별시 강서구 화곡동","98-145","0098","0145","풍인로즈빌","62.07","40.53","201106","8","18,400","4","2003","강서로26길 62-5",""
"서울특별시 강서구 화곡동","409-98","0409","0098","프라임하우스","50.52","28.32","201102","16","19,500","3","2010","초록마을로30길 35-10",""
"서울특별시 강서구 화곡동","409-98","0409","0098","프라임하우스","57.95","32.49","201103","19","19,000","4","2010","초록마을로30길 35-10",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","29.98","19.05","201108","17","16,000","2","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","45.24","28.57","201108","24","20,300","5","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","45.24","28.57","201108","26","20,500","2","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","45.24","28.57","201108","29","20,100","3","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","31.08","18.93","201109","10","16,200","4","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","29.98","19.05","201109","15","16,200","3","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","29.98","19.05","201109","19","16,100","4","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","45.24","28.57","201109","20","20,300","4","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","397-36","0397","0036","프라임하우스(397-36)","43.71","30.18","201110","18","20,500","4","2011","강서로18길 61-5",""
"서울특별시 강서구 화곡동","102-109","0102","0109","프리즘빌라A동","41.24","20.25","201108","27","16,000","2","2002","까치산로4다길 13",""
"서울특별시 강서구 화곡동","366-76","0366","0076","하나빌라","37.24","28.58","201101","13","5,000","1","1990","가로공원로80가길 66",""
"서울특별시 강서구 화곡동","159-35","0159","0035","하나빌라","40.01","23.11","201101","21","14,400","3","2008","곰달래로27길 6-12",""
"서울특별시 강서구 화곡동","159-35","0159","0035","하나빌라","40.01","23.11","201101","21","16,500","2","2008","곰달래로27길 6-12",""
